dataset_name,downloads,likes,tags,success
RoboCOIN/AIRBOT_MMK2_organize_and_place_books,14,0,[],True
RoboCOIN/AIRBOT_MMK2_storage_box_for_mouse_and_sponge,14,0,[],True
RoboCOIN/RMC-AIDA-L_get_water,14,0,[],True
RoboCOIN/RMC-AIDA-L_fruit_storage,14,0,[],True
RoboCOIN/RMC-AIDA-L_stack_baskets,14,0,[],True
RoboCOIN/RMC-AIDA-L_basket_storage_banana,14,0,[],True
RoboCOIN/RMC-AIDA-L_fold_shorts,14,0,[],True
RoboCOIN/AIRBOT_MMK2_desktop_storage,14,0,[],True
RoboCOIN/AIRBOT_MMK2_square_arrangement,14,0,[],True
RoboCOIN/AgiBot-g1_battery_storage_b,14,0,[],True
RoboCOIN/AgiBot-g1_storage_item_b,14,0,[],True
RoboCOIN/AIRBOT_MMK2_cake_storage,14,0,[],True
RoboCOIN/AIRBOT_MMK2_bowl_storage_pepper,14,0,[],True
RoboCOIN/RMC-AIDA-L_fold_towel,14,0,[],True
RoboCOIN/Cobot_Magic_mobile_cube,14,0,[],True
RoboCOIN/Cobot_Magic_prepare_breakfast,14,0,[],True
RoboCOIN/AIRBOT_MMK2_storage_for_building_blocks_and_beauty_sponges,14,0,[],True
RoboCOIN/Cobot_Magic_pull_zipper,14,0,[],True
RoboCOIN/Cobot_Magic_pour_drink,14,0,[],True
RoboCOIN/Cobot_Magic_mobile_cube_blackboard,13,0,[],True
RoboCOIN/AIRBOT_MMK2_take_down_paper_cup,13,0,[],True
RoboCOIN/Split_aloha_basket_storage_banana,13,0,[],True
RoboCOIN/Cobot_Magic_move_plate,13,0,[],True
RoboCOIN/Cobot_Magic_pour_water_bottle,13,0,[],True
RoboCOIN/Cobot_Magic_steamer_storage_dumpling,13,0,[],True
RoboCOIN/Cobot_Magic_fold_the_towel,13,0,[],True
RoboCOIN/AIRBOT_MMK2_egg_storage,13,0,[],True
RoboCOIN/R1_Lite_open_the_food_pan,13,0,[],True
RoboCOIN/Cobot_Magic_catch_the_ball,13,0,[],True
RoboCOIN/R1_Lite_make_breakfast,13,0,[],True
RoboCOIN/Cobot_Magic_the_box_stores_table_tennis_balls,13,0,[],True
RoboCOIN/Cobot_Magic_close_button,13,0,[],True
RoboCOIN/Cobot_Magic_turn_on_the_bulb,13,0,[],True
RoboCOIN/Cobot_Magic_move_the_plate,13,0,[],True
RoboCOIN/Cobot_Magic_take_the_shoes_off_the_shelf,13,0,[],True
RoboCOIN/AgiBot-g1_mobile_accessory_storage_box_e,13,0,[],True
RoboCOIN/R1_Lite_switch_labels,13,0,[],True
RoboCOIN/AgiBot-g1_box_storage_b,13,0,[],True
RoboCOIN/leju_robot_moving_parts_c,13,0,[],True
RoboCOIN/leju_robot_pass_the_cleaner_b,13,0,[],True
RoboCOIN/leju_robot_moving_parts_k,13,0,[],True
RoboCOIN/AIRBOT_MMK2_store_pomegranates_and_mangoes,13,0,[],True
RoboCOIN/AgiBot-g1_box_storage_cardboard_box_b,13,0,[],True
RoboCOIN/AIRBOT_MMK2_place_the_yellow_block,13,0,[],True
RoboCOIN/AIRBOT_MMK2_pull_the_syringe_piston,13,0,[],True
RoboCOIN/leju_robot_box_storage_parcel_g,13,0,[],True
RoboCOIN/leju_robot_box_storage_parcel_h,13,0,[],True
RoboCOIN/R1_Lite_move_the_position_of_the_triangle_bread,13,0,[],True
RoboCOIN/R1_Lite_move_the_position_of_the_cookie,13,0,[],True
RoboCOIN/R1_Lite_move_the_position_of_the_apple,13,0,[],True
RoboCOIN/AIRBOT_MMK2_screw_the_bottle_cap,13,0,[],True
RoboCOIN/Cobot_Magic_storage_plate,13,0,[],True
RoboCOIN/Cobot_Magic_plate_storage_bread,12,0,[],True
RoboCOIN/R1_Lite_take_and_place_the_portable_power_bank,12,0,[],True
RoboCOIN/Cobot_Magic_plate_storage_apple,12,0,[],True
RoboCOIN/RMC-AIDA-L_desktop_organization,12,0,[],True
RoboCOIN/R1_Lite_place_the_dress_shirt_on_the_hanger,12,0,[],True
RoboCOIN/alpha_bot_2_carry_the_clothes_basket,12,0,[],True
RoboCOIN/Split_aloha_wipe_the_table,12,0,[],True
RoboCOIN/Split_aloha_scoop_coffee_beans,12,0,[],True
RoboCOIN/leju_robot_moving_parts_u,12,0,[],True
RoboCOIN/R1_Lite_make_tea,12,0,[],True
RoboCOIN/R1_Lite_tea_service_table_setting,12,0,[],True
RoboCOIN/R1_Lite_take_or_store_plates,12,0,[],True
RoboCOIN/R1_Lite_clean_toilet,12,0,[],True
RoboCOIN/R1_Lite_put_the_pillow_on_the_bed,12,0,[],True
RoboCOIN/R1_Lite_dispose_of_leftover_food,12,0,[],True
RoboCOIN/leju_robot_hotel_services_e,12,0,[],True
RoboCOIN/leju_robot_box_storage_parcel_d,12,0,[],True
RoboCOIN/AgiBot-g1_picks_up_cardboard_box,12,0,[],True
RoboCOIN/alpha_bot_2_pass_the_sandbag,11,0,[],True
RoboCOIN/Split_aloha_basket_storage_peach,11,0,[],True
RoboCOIN/Cobot_Magic_plate_storaje_baozi,11,0,[],True
RoboCOIN/alpha_bot_2_operate_the_microwave_oven,11,0,[],True
RoboCOIN/Cobot_Magic_pot_storage_steamer,11,0,[],True
RoboCOIN/leju_robot_pass_the_cleaner_c,11,0,[],True
RoboCOIN/AgiBot-g1_picks_up_parts_a,11,0,[],True
RoboCOIN/AIRBOT_MMK2_diamond_storage,11,0,[],True
RoboCOIN/alpha_bot_2_recover_after_touching_an_obstacle,11,0,[],True
RoboCOIN/AIRBOT_MMK2_place_the_small_bowl_of_canned_food,11,0,[],True
RoboCOIN/AgiBot-g1_pick_up_battery,11,0,[],True
RoboCOIN/AgiBot-g1_storage_item_d,11,0,[],True
RoboCOIN/AIRBOT_MMK2_cup_storage,11,0,[],True
RoboCOIN/Cobot_Magic_move_the_small_ball,11,0,[],True
RoboCOIN/R1_Lite_make_a_landline_call,11,0,[],True
RoboCOIN/AgiBot-g1_mobile_accessory_storage_box_a,11,0,[],True
RoboCOIN/AgiBot-g1_remove_the_accessory,11,0,[],True
RoboCOIN/AIRBOT_MMK2_medicine_bottle_storage,10,0,[],True
RoboCOIN/leju_robot_box_storage_parcel_c,10,0,[],True
RoboCOIN/R1_Lite_put_on_a_garbage_bag,10,0,[],True
RoboCOIN/AIRBOT_MMK2_potato_storage,10,0,[],True
RoboCOIN/Cobot_Magic_the_plate_holds_the_fruit,10,0,[],True
RoboCOIN/Tianqin_A2_box_storage_part,10,0,[],True
RoboCOIN/RMC-AIDA-L_plate_storage,10,0,[],True
RoboCOIN/Split_aloha_stir_coffee,10,0,[],True
RoboCOIN/Split_aloha_basket_storage_bread,10,0,[],True
RoboCOIN/Split_aloha_pour_rice,10,0,[],True
RoboCOIN/AIRBOT_MMK2_store_wet_wipes_and_bowls,10,0,[],True
RoboCOIN/AIRBOT_MMK2_storage_rubiks_cube_and_cup,10,0,[],True
RoboCOIN/Cobot_Magic_take_out_the_bread,10,0,[],True
RoboCOIN/RMC-AIDA-L_box_up_down,10,0,[],True
RoboCOIN/AIRBOT_MMK2_play_the_guitar,10,0,[],True
RoboCOIN/AIRBOT_MMK2_organize_books,10,0,[],True
RoboCOIN/AIRBOT_MMK2_store_coffee_cups,10,0,[],True
RoboCOIN/AgiBot-g1_storage_item_e,10,0,[],True
RoboCOIN/AIRBOT_MMK2_place_the_paper_drawer,10,0,[],True
RoboCOIN/Cobot_Magic_put_in_the_pear,10,0,[],True
RoboCOIN/Cobot_Magic_put_the_building_block_on_the_table,10,0,[],True
RoboCOIN/Cobot_Magic_movethe_position_of_the_bluetooth,10,0,[],True
RoboCOIN/R1_Lite_cover_the_pot_lid,10,0,[],True
RoboCOIN/AIRBOT_MMK2_item_storage,10,0,[],True
RoboCOIN/R1_Lite_open_and_close_nightstand_door,10,0,[],True
RoboCOIN/AIRBOT_MMK2_stacking_blocks,10,0,[],True
RoboCOIN/R1_Lite_clean_the_floor,10,0,[],True
RoboCOIN/R1_Lite_fold_clothes,10,0,[],True
RoboCOIN/Cobot_Magic_close_book,10,0,[],True
RoboCOIN/R1_Lite_garbage_disposal,10,0,[],True
RoboCOIN/R1_Lite_open_and_close_curtains,10,0,[],True
RoboCOIN/Cobot_Magic_the_plate_holds_the_vegetables,10,0,[],True
RoboCOIN/Cobot_Magic_take_out_a_pen_from_the_pen_holder,10,0,[],True
RoboCOIN/AIRBOT_MMK2_place_the_books,10,0,[],True
RoboCOIN/AIRBOT_MMK2_push_building_blocks,10,0,[],True
RoboCOIN/AIRBOT_MMK2_pour_out_the_beauty_blender,10,0,[],True
RoboCOIN/Cobot_Magic_fold_towel_a,10,0,[],True
RoboCOIN/Cobot_Magic_clear_the_desktop,10,0,[],True
RoboCOIN/Cobot_Magic_place_the_test_tube,10,0,[],True
RoboCOIN/alpha_bot_2_move_the_table,9,0,[],True
RoboCOIN/AIRBOT_MMK2_place_the_pliers_and_wallpaper_knife,9,0,[],True
RoboCOIN/leju_robot_moving_parts_a,9,0,[],True
RoboCOIN/R1_Lite_pick_up_and_store_items,9,0,[],True
RoboCOIN/Split_aloha_plate_storage,9,0,[],True
RoboCOIN/AgiBot-g1_mobile_accessory_storage_box_d,9,0,[],True
RoboCOIN/leju_robot_hotel_services_a,9,0,[],True
RoboCOIN/leju_robot_box_storage_parcel_b,9,0,[],True
RoboCOIN/R1_Lite_pour_water,9,0,[],True
RoboCOIN/R1_Lite_switch_on_and_off_the_central_air_conditioning,9,0,[],True
RoboCOIN/R1_Lite_take_and_put_the_bowl,9,0,[],True
RoboCOIN/AgiBot-g1_box_storage_e,9,0,[],True
RoboCOIN/leju_robot_hotel_services_d,9,0,[],True
RoboCOIN/AgiBot-g1_mobile_accessory_storage_box_c,9,0,[],True
RoboCOIN/R1_Lite_clean_the_sink,9,0,[],True
RoboCOIN/R1_Lite_opening_and_closing_aalcony_sliding_doors,9,0,[],True
RoboCOIN/Split_aloha_zip_up_the_document_bag,9,0,[],True
RoboCOIN/AIRBOT_MMK2_clean_the_desktop_a,9,0,[],True
RoboCOIN/Split_aloha_basket_storage_long_bread,9,0,[],True
RoboCOIN/AIRBOT_MMK2_place_the_building_blocks,9,0,[],True
RoboCOIN/Split_aloha_basket_storage_egg_yolk_pastry,9,0,[],True
RoboCOIN/Cobot_Magic_box_storage_chopsticks,9,0,[],True
RoboCOIN/G1edu-u3_pick_up_the_toy_ai,9,0,[],True
RoboCOIN/alpha_bot_2_item_reversal,9,0,[],True
RoboCOIN/AIRBOT_MMK2_place_the_cake,9,0,[],True
RoboCOIN/R1_Lite_open_and_close_the_freezer_door,9,0,[],True
RoboCOIN/R1_Lite_make_the_bed,9,0,[],True
RoboCOIN/R1_Lite_tableware_cleaning,9,0,[],True
RoboCOIN/R1_Lite_boil_water_in_a_kettle,9,0,[],True
RoboCOIN/R1_Lite_connect_the_router_cable,9,0,[],True
RoboCOIN/R1_Lite_catch_the_water,9,0,[],True
RoboCOIN/R1_Lite_put_the_shoes_into_the_shoe_box,9,0,[],True
RoboCOIN/R1_Lite_wipe_the_table,9,0,[],True
RoboCOIN/R1_Lite_take_and_put_away_items,9,0,[],True
RoboCOIN/RMC-AIDA-L_build_blocks,9,0,[],True
RoboCOIN/R1_Lite_take_and_put_away_garden_stuff,9,0,[],True
RoboCOIN/R1_Lite_sliding_chair,9,0,[],True
RoboCOIN/leju_robot_box_storage_parcel_a,9,0,[],True
RoboCOIN/R1_Lite_take_and_put_away_garden_stuff_a,9,0,[],True
RoboCOIN/R1_Lite_plug_the_socket,9,0,[],True
RoboCOIN/leju_robot_hotel_services_f,9,0,[],True
RoboCOIN/leju_robot_hotel_services_ac,9,0,[],True
RoboCOIN/AgiBot-g1_tool_storage,9,0,[],True
RoboCOIN/leju_robot_hotel_services_b,9,0,[],True
RoboCOIN/leju_robot_hotel_services_ad,9,0,[],True
RoboCOIN/R1_Lite_open_and_close_nightstand_drawer,9,0,[],True
RoboCOIN/AIRBOT_MMK2_storage_toy_cars_and_cookies,8,0,[],True
RoboCOIN/AIRBOT_MMK2_place_the_umbrella_and_the_ruler,8,0,[],True
RoboCOIN/AIRBOT_MMK2_storage_wet_tissue_and_building_block,8,0,[],True
RoboCOIN/Tianqin_A2_container_storage_graphics_card,8,0,[],True
RoboCOIN/AIRBOT_MMK2_storage_spoon,8,0,[],True
RoboCOIN/AIRBOT_MMK2_storage_tissue_paper,8,0,[],True
RoboCOIN/Cobot_Magic_classification_of_fruits_and_vegetables,8,0,[],True
RoboCOIN/AIRBOT_MMK2_storage_remote_control_clip_box_water_bottle,8,0,[],True
RoboCOIN/AIRBOT_MMK2_store_beauty_blender_and_building_blocks,8,0,[],True
RoboCOIN/alpha_bot_2_stack_building_blocks,8,0,[],True
RoboCOIN/leju_robot_pass_the_cleaner_d,8,0,[],True
RoboCOIN/leju_robot_pass_the_cleaner_a,8,0,[],True
RoboCOIN/RMC-AIDA-L_clean_table,8,0,[],True
RoboCOIN/AIRBOT_MMK2_place_the_network_cable_and_mouse_box,8,0,[],True
RoboCOIN/AIRBOT_MMK2_place_the_glasses_case_and_gold_bars,8,0,[],True
RoboCOIN/leju_robot_pass_the_cleaner_e,8,0,[],True
RoboCOIN/AgiBot-g1_robotic_arm_picks_up_battery,8,0,[],True
RoboCOIN/AgiBot-g1_robotic_arm_picks_up_parts,8,0,[],True
RoboCOIN/AgiBot-g1_box_storage_a,8,0,[],True
RoboCOIN/AIRBOT_MMK2_double-sided_tape_placement,8,0,[],True
RoboCOIN/alpha_bot_2_sticker,8,0,[],True
RoboCOIN/AIRBOT_MMK2_mobile_car,8,0,[],True
RoboCOIN/Cobot_Magic_pour_water_a,8,0,[],True
RoboCOIN/AIRBOT_MMK2_storage_computer_box,7,0,[],True
RoboCOIN/AIRBOT_MMK2_store_peaches_and_pears,7,0,[],True
RoboCOIN/RMC-AIDA-L_place_test_tube,7,0,[],True
RoboCOIN/R1_Lite_put_the_tableware_into_the_cupboard,7,0,[],True
RoboCOIN/Cobot_Magic_turn_off_the_desk_lamp,7,0,[],True
RoboCOIN/AIRBOT_MMK2_toy_storage,7,0,[],True
RoboCOIN/AIRBOT_MMK2_storage_tissue_and_milk_carton,7,0,[],True
RoboCOIN/AIRBOT_MMK2_place_the_piano_and_the_needle-nose_pliers,7,0,[],True
RoboCOIN/AIRBOT_MMK2_take_down_umbrella_and_mineral_water,7,0,[],True
RoboCOIN/R1_Lite_take_clothes_out_of_the_washing_machine,7,0,[],True
RoboCOIN/Cobot_Magic_plate_storage_toy,7,0,[],True
RoboCOIN/Cobot_Magic_desktop_organization,7,0,[],True
RoboCOIN/leju_robot_moving_parts_g,7,0,[],True
RoboCOIN/Cobot_Magic_clean_up_the_tableware,7,0,[],True
RoboCOIN/AIRBOT_MMK2_mobile_calculator_box,7,0,[],True
RoboCOIN/RMC-AIDA-L_pour_rice,7,0,[],True
RoboCOIN/leju_robot_moving_parts_f,7,0,[],True
RoboCOIN/AIRBOT_MMK2_food_storage,7,0,[],True
RoboCOIN/leju_robot_moving_parts_b,7,0,[],True
RoboCOIN/Galbot_g1_fold_clothe_b,6,0,[],True
RoboCOIN/leju_robot_hotel_services_aa,6,0,[],True
RoboCOIN/leju_robot_hotel_services_af,6,0,[],True
RoboCOIN/leju_robot_hotel_services_ae,6,0,[],True
RoboCOIN/leju_robot_hotel_services_ab,6,0,[],True
RoboCOIN/R1_Lite_throw_out_the_trash,6,0,[],True
RoboCOIN/Cobot_Magic_move_the_ball_and_the_cube_block,6,0,[],True
RoboCOIN/AIRBOT_MMK2_take_the_book,6,0,[],True
RoboCOIN/G1edu-u3_bowl_storage_grape_singletry,6,0,[],True
RoboCOIN/leju_robot_moving_parts_t,6,0,[],True
RoboCOIN/Galbot_g1_steamer_storage_baozi_b,6,0,[],True
RoboCOIN/leju_robot_moving_parts_q,6,0,[],True
RoboCOIN/Galbot_g1_steamer_storage_baozi_c,6,0,[],True
RoboCOIN/G1edu-u3_pick_empty_bottle_ab,6,0,[],True
RoboCOIN/AIRBOT_MMK2_boxs_storage,6,0,[],True
RoboCOIN/leju_robot_hotel_services_ag,6,0,[],True
RoboCOIN/leju_robot_hotel_services_i,6,0,[],True
RoboCOIN/leju_robot_box_storage_parcel_j,6,0,[],True
RoboCOIN/Galbot_g1_fold_clothe_e,6,0,[],True
RoboCOIN/leju_robot_part_placement,5,0,[],True
RoboCOIN/leju_robot_box_storage_parcel,5,0,[],True
RoboCOIN/leju_robot_moving_parts_r,5,0,[],True
RoboCOIN/Cobot_Magic_make_fruit_salad,5,0,[],True
RoboCOIN/Cobot_Magic_open_the_shoebox,4,0,[],True
RoboCOIN/G1edu-u3_put_the_water_bottle_aq,4,0,[],True
RoboCOIN/Split_aloha_fold_the_pants,4,0,[],True
RoboCOIN/G1edu-u3_pullBowl_storage_bread_b,4,0,[],True
RoboCOIN/R1_Lite_move_the_position_of_the_soda,4,0,[],True
RoboCOIN/Cobot_Magic_food_packaging,4,0,[],True
RoboCOIN/RMC-AIDA-L_basket_storage_long_bread,4,0,[],True
RoboCOIN/G1edu-u3_put_the_toy_ap,4,0,[],True
RoboCOIN/RMC-AIDA-L_basket_storage_peach,4,0,[],True
RoboCOIN/leju_robot_box_storage_parcel_f,4,0,[],True
RoboCOIN/AgiBot-g1_picks_up_parts_b,3,0,[],True
RoboCOIN/Galbot_g1_steamer_storage_baozi_f,3,0,[],True
RoboCOIN/Galbot_g1_steamer_storage_baozi_e,3,0,[],True
RoboCOIN/Cobot_Magic_make_hamburger,3,0,[],True
RoboCOIN/Split_aloha_stack_baskets,3,0,[],True
RoboCOIN/AgiBot-g1_mobile_accessory_storage_box_f,3,0,[],True
RoboCOIN/G1edu-u3_plate_storage_rabbit_doll,3,0,[],True
RoboCOIN/RMC-AIDA-L_basket_storage_egg_yolk_pastry,3,0,[],True
RoboCOIN/G1edu-u3_put_the_lemon_on_the_plate_ah,3,0,[],True
RoboCOIN/G1edu-u3_little_tray_storage_apple_b,3,0,[],True
RoboCOIN/G1edu-u3_pick_up_the_bottled_water_as,3,0,[],True
RoboCOIN/G1edu-u3_basket_storage_apple,3,0,[],True
RoboCOIN/G1edu-u3_pick_crumpled_paper_aa,3,0,[],True
RoboCOIN/G1edu-u3_pick_leftover_food_ac,3,0,[],True
RoboCOIN/leju_robot_box_storage_parcel_k,3,0,[],True
RoboCOIN/AIRBOT_MMK2_clean_the_desktop,3,0,[],True
RoboCOIN/AgiBot-g1_box_storage_part_a,3,0,[],True
RoboCOIN/Galbot_g1_steamer_storage_baozi_a,3,0,[],True
RoboCOIN/AgiBot-g1_battery_storage_c,3,0,[],True
RoboCOIN/leju_robot_moving_parts_h,3,0,[],True
RoboCOIN/Cobot_Magic_classification_of_fruits_and_vegetables_a,3,0,[],True
RoboCOIN/leju_robot_box_storage_parcel_l,3,0,[],True
RoboCOIN/leju_robot_moving_parts_o,3,0,[],True
RoboCOIN/Cobot_Magic_take_down_the_cube_block,3,0,[],True
RoboCOIN/R1_Lite_drawer_storage_hair_dryer,3,0,[],True
RoboCOIN/Cobot_Magic_place_the_cube_block,2,0,[],True
RoboCOIN/G1edu-u3_tray_storage_lemon_a,2,0,[],True
RoboCOIN/G1edu-u3_plate_storage_doll,2,0,[],True
RoboCOIN/leju_robot_moving_parts_j,2,0,[],True
RoboCOIN/Cobot_Magic_cap_the_pen_a,2,0,[],True
RoboCOIN/R1_Lite_move_the_position_of_the_coffee_capsule,2,0,[],True
RoboCOIN/leju_robot_moving_parts_i,2,0,[],True
RoboCOIN/AIRBOT_MMK2_place_cookies_and_beer,1,0,[],True
RoboCOIN/AIRBOT_MMK2_place_the_sponge_and_wet_wipes,1,0,[],True
RoboCOIN/G1edu-u3_place_plastic_bowl_ag,1,0,[],True
RoboCOIN/AIRBOT_MMK2_building_block_storage,1,0,[],True
RoboCOIN/Cobot_Magic_vase_storage_flower,1,0,[],True
RoboCOIN/G1edu-u3_food_storage,1,0,[],True
RoboCOIN/G1edu-u3_pick_up_the_tissue_box_ao,1,0,[],True
RoboCOIN/G1edu-u3_pick_up_the_bottled_water_b,1,0,[],True
RoboCOIN/AgiBot-g1_box_storage_tool,1,0,[],True
RoboCOIN/G1edu-u3_put_the_water_bottle_on_the_table_d,1,0,[],True
RoboCOIN/G1edu-u3_pick_up_the_lemon_a,1,0,[],True
RoboCOIN/G1edu-u3_pick_up_the_bottled_water_a,1,0,[],True
RoboCOIN/Cobot_Magic_cut_banana,1,0,[],True
RoboCOIN/RMC-AIDA-L_pull_open_bag,1,0,[],True
RoboCOIN/R1_Lite_open_and_close_microwave_oven,1,0,[],True
RoboCOIN/AIRBOT_MMK2_open_notebook,1,0,[],True
RoboCOIN/Galbot_g1_steamer_storage_baozi_i,0,0,[],True
RoboCOIN/Galbot_g1_steamer_storage_baozi_d,0,0,[],True
RoboCOIN/Galbot_g1_steamer_storage_baozi_j,0,0,[],True
RoboCOIN/Galbot_g1_steamer_storage_baozi_g,0,0,[],True
RoboCOIN/Galbot_g1_fold_clothe_c,0,0,[],True
RoboCOIN/Split_aloha_pour_tea,0,0,[],True
RoboCOIN/AIRBOT_MMK2_beauty_sponge_and_cake_to_place,0,0,[],True
RoboCOIN/Galbot_g1_steamer_storage_baozi_h,0,0,[],True
RoboCOIN/RMC-AIDA-L_fold_shirt,0,0,[],True
RoboCOIN/leju_robot_box_storage_parcel_i,0,0,[],True
RoboCOIN/leju_robot_moving_parts_m,0,0,[],True
RoboCOIN/G1edu-u3_pick_cup_a,0,0,[],True
RoboCOIN/G1edu-u3_put_the_bread_aw,0,0,[],True
RoboCOIN/leju_robot_hotel_services_h,0,0,[],True
RoboCOIN/G1edu-u3_pullBowl_storage_bread_a,0,0,[],True
RoboCOIN/G1edu-u3_pullBowl_storage_bread_unordered_a,0,0,[],True
RoboCOIN/G1edu-u3_pullBowl_storage_bread_unordered_C,0,0,[],True
RoboCOIN/G1edu-u3_pullBowl_storage_bread_unordered_b,0,0,[],True
RoboCOIN/G1edu-u3_pick_up_the_bread_az,0,0,[],True
RoboCOIN/G1edu-u3_pick_up_the_lemon_at,0,0,[],True
RoboCOIN/G1edu-u3_little_tray_storage_lemon_b,0,0,[],True
RoboCOIN/G1edu-u3_place_apple_c,0,0,[],True
RoboCOIN/G1edu-u3_place_bottle_c,0,0,[],True
RoboCOIN/G1edu-u3_basket_storage_apple_b,0,0,[],True
RoboCOIN/G1edu-u3_put_the_lemon_af,0,0,[],True
RoboCOIN/G1edu-u3_pick_apple_b,0,0,[],True
RoboCOIN/G1edu-u3_put_the_tissue_box_al,0,0,[],True
RoboCOIN/G1edu-u3_pick_metal_bowl_aa,0,0,[],True
RoboCOIN/G1edu-u3_pick_apple_a,0,0,[],True
RoboCOIN/G1edu-u3_place_plastic_bowl_ah,0,0,[],True
RoboCOIN/G1edu-u3_place_metal_bowl_ae,0,0,[],True
RoboCOIN/G1edu-u3_put_the_cup_b,0,0,[],True
RoboCOIN/G1edu-u3_pick_plastic_bowl_ac,0,0,[],True
RoboCOIN/G1edu-u3_pick_metal_bowl_ab,0,0,[],True
RoboCOIN/G1edu-u3_place_metal_bowl_af,0,0,[],True
RoboCOIN/G1edu-u3_stack_bowls,0,0,[],True
RoboCOIN/AIRBOT_MMK2_place_the_basin,0,0,[],True
RoboCOIN/AIRBOT_MMK2_chop_the_scallions,0,0,[],True
RoboCOIN/RMC-AIDA-L_organise_the_document_bag,0,0,[],True
RoboCOIN/AIRBOT_MMK2_push_piston,0,0,[],True
RoboCOIN/RMC-AIDA-L_storage_bin_storage,0,0,[],True
