dataset_name,downloads,likes,tags,success
RoboCOIN/RMC-AIDA-L_food_storage,13,0,[],True
RoboCOIN/Split_aloha_wipe_table,13,0,[],True
RoboCOIN/Split_aloha_basket_storage_orange,13,0,[],True
RoboCOIN/Cobot_Magic_turn_on_the_desk_lamp,13,0,[],True
RoboCOIN/R1_Lite_washing_board,13,0,[],True
RoboCOIN/R1_Lite_tidy_up_toiletries,13,0,[],True
RoboCOIN/R1_Lite_wash_the_tableware,13,0,[],True
RoboCOIN/R1_Lite_tableware_arrangement,13,0,[],True
RoboCOIN/Cobot_Magic_cube_reset,13,0,[],True
RoboCOIN/RMC-AIDA-L_food_packaging,12,0,[],True
RoboCOIN/RMC-AIDA-L_fold_towel,12,0,[],True
RoboCOIN/RMC-AIDA-L_fold_shorts,12,0,[],True
RoboCOIN/RMC-AIDA-L_basket_storage_banana,12,0,[],True
RoboCOIN/AIRBOT_MMK2_organize_and_place_books,12,0,[],True
RoboCOIN/AIRBOT_MMK2_store_pomegranates_and_mangoes,12,0,[],True
RoboCOIN/AIRBOT_MMK2_take_down_paper_cup,12,0,[],True
RoboCOIN/RMC-AIDA-L_fruit_storage,12,0,[],True
RoboCOIN/AIRBOT_MMK2_desktop_storage,12,0,[],True
RoboCOIN/AIRBOT_MMK2_screw_the_bottle_cap,12,0,[],True
RoboCOIN/AIRBOT_MMK2_cake_storage,12,0,[],True
RoboCOIN/AIRBOT_MMK2_square_arrangement,12,0,[],True
RoboCOIN/AgiBot-g1_box_storage_b,12,0,[],True
RoboCOIN/AgiBot-g1_box_storage_cardboard_box_b,12,0,[],True
RoboCOIN/RMC-AIDA-L_get_water,12,0,[],True
RoboCOIN/RMC-AIDA-L_glasses_storage,12,0,[],True
RoboCOIN/leju_robot_pass_the_cleaner_b,12,0,[],True
RoboCOIN/leju_robot_moving_parts_k,12,0,[],True
RoboCOIN/leju_robot_box_storage_parcel_g,12,0,[],True
RoboCOIN/leju_robot_box_storage_parcel_h,12,0,[],True
RoboCOIN/AgiBot-g1_mobile_accessory_storage_box_e,12,0,[],True
RoboCOIN/RMC-AIDA-L_stack_baskets,12,0,[],True
RoboCOIN/R1_Lite_make_tea,12,0,[],True
RoboCOIN/AIRBOT_MMK2_storage_box_for_mouse_and_sponge,12,0,[],True
RoboCOIN/R1_Lite_move_the_position_of_the_triangle_bread,12,0,[],True
RoboCOIN/RMC-AIDA-L_stir_coffee,12,0,[],True
RoboCOIN/Cobot_Magic_mobile_cube,12,0,[],True
RoboCOIN/Cobot_Magic_pull_zipper,12,0,[],True
RoboCOIN/Cobot_Magic_pour_drink,12,0,[],True
RoboCOIN/Cobot_Magic_move_the_bread,12,0,[],True
RoboCOIN/R1_Lite_move_the_position_of_the_cookie,12,0,[],True
RoboCOIN/AIRBOT_MMK2_pull_the_syringe_piston,12,0,[],True
RoboCOIN/leju_robot_moving_parts_c,12,0,[],True
RoboCOIN/R1_Lite_move_the_position_of_the_apple,12,0,[],True
RoboCOIN/AgiBot-g1_picks_up_cardboard_box,11,0,[],True
RoboCOIN/R1_Lite_clean_toilet,11,0,[],True
RoboCOIN/AIRBOT_MMK2_egg_storage,11,0,[],True
RoboCOIN/leju_robot_hotel_services_e,11,0,[],True
RoboCOIN/leju_robot_moving_parts_u,11,0,[],True
RoboCOIN/leju_robot_box_storage_parcel_d,11,0,[],True
RoboCOIN/R1_Lite_dispose_of_leftover_food,11,0,[],True
RoboCOIN/Cobot_Magic_move_plate,11,0,[],True
RoboCOIN/Cobot_Magic_prepare_breakfast,11,0,[],True
RoboCOIN/Cobot_Magic_pour_water_bottle,11,0,[],True
RoboCOIN/Cobot_Magic_move_the_plate,11,0,[],True
RoboCOIN/Cobot_Magic_turn_on_the_bulb,11,0,[],True
RoboCOIN/Cobot_Magic_fold_the_towel,11,0,[],True
RoboCOIN/Cobot_Magic_storage_plate,11,0,[],True
RoboCOIN/R1_Lite_make_breakfast,11,0,[],True
RoboCOIN/R1_Lite_open_the_food_pan,11,0,[],True
RoboCOIN/Cobot_Magic_mobile_cube_blackboard,11,0,[],True
RoboCOIN/Split_aloha_basket_storage_banana,11,0,[],True
RoboCOIN/Cobot_Magic_take_the_shoes_off_the_shelf,11,0,[],True
RoboCOIN/Cobot_Magic_the_box_stores_table_tennis_balls,11,0,[],True
RoboCOIN/Cobot_Magic_catch_the_ball,11,0,[],True
RoboCOIN/Cobot_Magic_steamer_storage_dumpling,11,0,[],True
RoboCOIN/Split_aloha_stir_coffee,10,0,[],True
RoboCOIN/Split_aloha_scoop_coffee_beans,10,0,[],True
RoboCOIN/Split_aloha_wipe_the_table,10,0,[],True
RoboCOIN/Cobot_Magic_plate_storage_bread,10,0,[],True
RoboCOIN/R1_Lite_take_or_store_plates,10,0,[],True
RoboCOIN/Cobot_Magic_plate_storage_apple,10,0,[],True
RoboCOIN/R1_Lite_place_the_dress_shirt_on_the_hanger,10,0,[],True
RoboCOIN/R1_Lite_take_and_place_the_portable_power_bank,10,0,[],True
RoboCOIN/R1_Lite_put_the_pillow_on_the_bed,10,0,[],True
RoboCOIN/AIRBOT_MMK2_diamond_storage,10,0,[],True
RoboCOIN/R1_Lite_switch_labels,10,0,[],True
RoboCOIN/Cobot_Magic_close_button,10,0,[],True
RoboCOIN/AgiBot-g1_remove_the_accessory,10,0,[],True
RoboCOIN/AgiBot-g1_picks_up_parts_a,10,0,[],True
RoboCOIN/AgiBot-g1_storage_item_d,10,0,[],True
RoboCOIN/AgiBot-g1_mobile_accessory_storage_box_a,10,0,[],True
RoboCOIN/alpha_bot_2_carry_the_clothes_basket,10,0,[],True
RoboCOIN/RMC-AIDA-L_desktop_organization,10,0,[],True
RoboCOIN/AgiBot-g1_pick_up_battery,10,0,[],True
RoboCOIN/leju_robot_box_storage_parcel_c,10,0,[],True
RoboCOIN/R1_Lite_tea_service_table_setting,10,0,[],True
RoboCOIN/leju_robot_pass_the_cleaner_c,10,0,[],True
RoboCOIN/AIRBOT_MMK2_storage_rubiks_cube_and_cup,9,0,[],True
RoboCOIN/R1_Lite_clean_the_floor,9,0,[],True
RoboCOIN/G1edu-u3_pick_up_the_toy_ai,9,0,[],True
RoboCOIN/AIRBOT_MMK2_pour_out_the_beauty_blender,9,0,[],True
RoboCOIN/AIRBOT_MMK2_place_the_paper_drawer,9,0,[],True
RoboCOIN/R1_Lite_open_and_close_curtains,9,0,[],True
RoboCOIN/R1_Lite_fold_clothes,9,0,[],True
RoboCOIN/AIRBOT_MMK2_organize_books,9,0,[],True
RoboCOIN/AIRBOT_MMK2_cup_storage,9,0,[],True
RoboCOIN/R1_Lite_open_and_close_nightstand_door,9,0,[],True
RoboCOIN/AIRBOT_MMK2_play_the_guitar,9,0,[],True
RoboCOIN/AIRBOT_MMK2_place_the_small_bowl_of_canned_food,9,0,[],True
RoboCOIN/AIRBOT_MMK2_potato_storage,9,0,[],True
RoboCOIN/AIRBOT_MMK2_stacking_blocks,9,0,[],True
RoboCOIN/AIRBOT_MMK2_store_wet_wipes_and_bowls,9,0,[],True
RoboCOIN/alpha_bot_2_recover_after_touching_an_obstacle,9,0,[],True
RoboCOIN/AgiBot-g1_mobile_accessory_storage_box_d,9,0,[],True
RoboCOIN/AIRBOT_MMK2_store_coffee_cups,9,0,[],True
RoboCOIN/AIRBOT_MMK2_push_building_blocks,9,0,[],True
RoboCOIN/R1_Lite_pick_up_and_store_items,9,0,[],True
RoboCOIN/RMC-AIDA-L_box_up_down,9,0,[],True
RoboCOIN/Cobot_Magic_put_the_building_block_on_the_table,9,0,[],True
RoboCOIN/AgiBot-g1_storage_item_e,9,0,[],True
RoboCOIN/alpha_bot_2_pass_the_sandbag,9,0,[],True
RoboCOIN/alpha_bot_2_operate_the_microwave_oven,9,0,[],True
RoboCOIN/R1_Lite_make_a_landline_call,9,0,[],True
RoboCOIN/AIRBOT_MMK2_item_storage,8,0,[],True
RoboCOIN/leju_robot_box_storage_parcel_b,8,0,[],True
RoboCOIN/leju_robot_hotel_services_b,8,0,[],True
RoboCOIN/leju_robot_box_storage_parcel_a,8,0,[],True
RoboCOIN/Tianqin_A2_box_storage_part,8,0,[],True
RoboCOIN/RMC-AIDA-L_plate_storage,8,0,[],True
RoboCOIN/AIRBOT_MMK2_place_the_books,8,0,[],True
RoboCOIN/AIRBOT_MMK2_medicine_bottle_storage,8,0,[],True
RoboCOIN/leju_robot_hotel_services_d,8,0,[],True
RoboCOIN/AgiBot-g1_box_storage_e,8,0,[],True
RoboCOIN/leju_robot_hotel_services_ad,8,0,[],True
RoboCOIN/leju_robot_hotel_services_a,8,0,[],True
RoboCOIN/leju_robot_hotel_services_f,8,0,[],True
RoboCOIN/leju_robot_moving_parts_a,8,0,[],True
RoboCOIN/Cobot_Magic_move_the_small_ball,8,0,[],True
RoboCOIN/Cobot_Magic_clear_the_desktop,8,0,[],True
RoboCOIN/Split_aloha_basket_storage_peach,8,0,[],True
RoboCOIN/Cobot_Magic_fold_towel_a,8,0,[],True
RoboCOIN/R1_Lite_make_the_bed,8,0,[],True
RoboCOIN/Cobot_Magic_the_plate_holds_the_vegetables,8,0,[],True
RoboCOIN/Cobot_Magic_pot_storage_steamer,8,0,[],True
RoboCOIN/Cobot_Magic_the_plate_holds_the_fruit,8,0,[],True
RoboCOIN/Cobot_Magic_plate_storaje_baozi,8,0,[],True
RoboCOIN/Cobot_Magic_put_in_the_pear,8,0,[],True
RoboCOIN/R1_Lite_cover_the_pot_lid,8,0,[],True
RoboCOIN/Cobot_Magic_movethe_position_of_the_bluetooth,8,0,[],True
RoboCOIN/R1_Lite_open_and_close_the_freezer_door,8,0,[],True
RoboCOIN/AIRBOT_MMK2_place_the_building_blocks,8,0,[],True
RoboCOIN/AIRBOT_MMK2_place_the_cake,8,0,[],True
RoboCOIN/AIRBOT_MMK2_clean_the_desktop_a,8,0,[],True
RoboCOIN/R1_Lite_garbage_disposal,8,0,[],True
RoboCOIN/R1_Lite_catch_the_water,8,0,[],True
RoboCOIN/R1_Lite_connect_the_router_cable,8,0,[],True
RoboCOIN/Cobot_Magic_take_out_the_bread,8,0,[],True
RoboCOIN/AgiBot-g1_mobile_accessory_storage_box_c,8,0,[],True
RoboCOIN/leju_robot_hotel_services_ac,8,0,[],True
RoboCOIN/AgiBot-g1_tool_storage,8,0,[],True
RoboCOIN/R1_Lite_clean_the_sink,8,0,[],True
RoboCOIN/R1_Lite_open_and_close_nightstand_drawer,8,0,[],True
RoboCOIN/R1_Lite_opening_and_closing_aalcony_sliding_doors,8,0,[],True
RoboCOIN/R1_Lite_boil_water_in_a_kettle,8,0,[],True
RoboCOIN/Cobot_Magic_take_out_a_pen_from_the_pen_holder,8,0,[],True
RoboCOIN/Cobot_Magic_place_the_test_tube,8,0,[],True
RoboCOIN/Cobot_Magic_close_book,8,0,[],True
RoboCOIN/R1_Lite_put_on_a_garbage_bag,8,0,[],True
RoboCOIN/Split_aloha_basket_storage_egg_yolk_pastry,7,0,[],True
RoboCOIN/R1_Lite_take_and_put_away_garden_stuff_a,7,0,[],True
RoboCOIN/RMC-AIDA-L_build_blocks,7,0,[],True
RoboCOIN/R1_Lite_plug_the_socket,7,0,[],True
RoboCOIN/alpha_bot_2_item_reversal,7,0,[],True
RoboCOIN/leju_robot_pass_the_cleaner_d,7,0,[],True
RoboCOIN/AIRBOT_MMK2_store_beauty_blender_and_building_blocks,7,0,[],True
RoboCOIN/AgiBot-g1_box_storage_a,7,0,[],True
RoboCOIN/Split_aloha_basket_storage_bread,7,0,[],True
RoboCOIN/Split_aloha_basket_storage_long_bread,7,0,[],True
RoboCOIN/Split_aloha_zip_up_the_document_bag,7,0,[],True
RoboCOIN/R1_Lite_wipe_the_table,7,0,[],True
RoboCOIN/R1_Lite_put_the_shoes_into_the_shoe_box,7,0,[],True
RoboCOIN/R1_Lite_take_and_put_away_garden_stuff,7,0,[],True
RoboCOIN/Split_aloha_pour_rice,7,0,[],True
RoboCOIN/R1_Lite_take_and_put_away_items,7,0,[],True
RoboCOIN/R1_Lite_take_and_put_the_bowl,7,0,[],True
RoboCOIN/R1_Lite_switch_on_and_off_the_central_air_conditioning,7,0,[],True
RoboCOIN/AgiBot-g1_robotic_arm_picks_up_battery,7,0,[],True
RoboCOIN/R1_Lite_tableware_cleaning,7,0,[],True
RoboCOIN/R1_Lite_pour_water,7,0,[],True
RoboCOIN/leju_robot_pass_the_cleaner_a,7,0,[],True
RoboCOIN/R1_Lite_sliding_chair,7,0,[],True
RoboCOIN/AIRBOT_MMK2_storage_wet_tissue_and_building_block,7,0,[],True
RoboCOIN/AIRBOT_MMK2_place_the_glasses_case_and_gold_bars,7,0,[],True
RoboCOIN/AIRBOT_MMK2_mobile_car,7,0,[],True
RoboCOIN/alpha_bot_2_move_the_table,7,0,[],True
RoboCOIN/alpha_bot_2_stack_building_blocks,7,0,[],True
RoboCOIN/Split_aloha_plate_storage,7,0,[],True
RoboCOIN/leju_robot_pass_the_cleaner_e,7,0,[],True
RoboCOIN/AIRBOT_MMK2_place_the_pliers_and_wallpaper_knife,7,0,[],True
RoboCOIN/AgiBot-g1_robotic_arm_picks_up_parts,7,0,[],True
RoboCOIN/Galbot_g1_fold_clothe_b,6,0,[],True
RoboCOIN/G1edu-u3_pick_empty_bottle_ab,6,0,[],True
RoboCOIN/leju_robot_moving_parts_g,6,0,[],True
RoboCOIN/Cobot_Magic_plate_storage_toy,6,0,[],True
RoboCOIN/Cobot_Magic_desktop_organization,6,0,[],True
RoboCOIN/G1edu-u3_bowl_storage_grape_singletry,6,0,[],True
RoboCOIN/R1_Lite_throw_out_the_trash,6,0,[],True
RoboCOIN/R1_Lite_take_clothes_out_of_the_washing_machine,6,0,[],True
RoboCOIN/Galbot_g1_steamer_storage_baozi_c,6,0,[],True
RoboCOIN/AIRBOT_MMK2_storage_tissue_and_milk_carton,6,0,[],True
RoboCOIN/AIRBOT_MMK2_place_the_piano_and_the_needle-nose_pliers,6,0,[],True
RoboCOIN/AIRBOT_MMK2_storage_tissue_paper,6,0,[],True
RoboCOIN/AIRBOT_MMK2_place_the_network_cable_and_mouse_box,6,0,[],True
RoboCOIN/AIRBOT_MMK2_storage_spoon,6,0,[],True
RoboCOIN/AIRBOT_MMK2_double-sided_tape_placement,6,0,[],True
RoboCOIN/Tianqin_A2_container_storage_graphics_card,6,0,[],True
RoboCOIN/AIRBOT_MMK2_toy_storage,6,0,[],True
RoboCOIN/Cobot_Magic_pour_water_a,6,0,[],True
RoboCOIN/RMC-AIDA-L_clean_table,6,0,[],True
RoboCOIN/Cobot_Magic_box_storage_chopsticks,6,0,[],True
RoboCOIN/Cobot_Magic_classification_of_fruits_and_vegetables,6,0,[],True
RoboCOIN/AIRBOT_MMK2_mobile_calculator_box,6,0,[],True
RoboCOIN/AIRBOT_MMK2_storage_toy_cars_and_cookies,6,0,[],True
RoboCOIN/AIRBOT_MMK2_place_the_umbrella_and_the_ruler,6,0,[],True
RoboCOIN/alpha_bot_2_sticker,6,0,[],True
RoboCOIN/leju_robot_moving_parts_f,6,0,[],True
RoboCOIN/leju_robot_moving_parts_b,6,0,[],True
RoboCOIN/AIRBOT_MMK2_storage_remote_control_clip_box_water_bottle,6,0,[],True
RoboCOIN/AIRBOT_MMK2_storage_computer_box,6,0,[],True
RoboCOIN/AIRBOT_MMK2_store_peaches_and_pears,6,0,[],True
RoboCOIN/Cobot_Magic_turn_off_the_desk_lamp,5,0,[],True
RoboCOIN/R1_Lite_put_the_tableware_into_the_cupboard,5,0,[],True
RoboCOIN/leju_robot_hotel_services_aa,5,0,[],True
RoboCOIN/leju_robot_hotel_services_ab,5,0,[],True
RoboCOIN/leju_robot_hotel_services_ae,5,0,[],True
RoboCOIN/leju_robot_hotel_services_ag,5,0,[],True
RoboCOIN/AIRBOT_MMK2_take_the_book,5,0,[],True
RoboCOIN/AIRBOT_MMK2_take_down_umbrella_and_mineral_water,5,0,[],True
RoboCOIN/leju_robot_hotel_services_af,5,0,[],True
RoboCOIN/leju_robot_moving_parts_q,5,0,[],True
RoboCOIN/leju_robot_hotel_services_i,5,0,[],True
RoboCOIN/leju_robot_box_storage_parcel_j,5,0,[],True
RoboCOIN/AIRBOT_MMK2_food_storage,5,0,[],True
RoboCOIN/RMC-AIDA-L_pour_rice,5,0,[],True
RoboCOIN/RMC-AIDA-L_place_test_tube,5,0,[],True
RoboCOIN/Cobot_Magic_clean_up_the_tableware,5,0,[],True
RoboCOIN/AIRBOT_MMK2_boxs_storage,5,0,[],True
RoboCOIN/leju_robot_part_placement,4,0,[],True
RoboCOIN/leju_robot_moving_parts_r,4,0,[],True
RoboCOIN/Cobot_Magic_move_the_ball_and_the_cube_block,4,0,[],True
RoboCOIN/G1edu-u3_put_the_toy_ap,4,0,[],True
RoboCOIN/G1edu-u3_put_the_water_bottle_aq,4,0,[],True
RoboCOIN/leju_robot_box_storage_parcel,4,0,[],True
RoboCOIN/Galbot_g1_fold_clothe_e,3,0,[],True
RoboCOIN/Galbot_g1_steamer_storage_baozi_b,3,0,[],True
RoboCOIN/Split_aloha_fold_the_pants,3,0,[],True
RoboCOIN/Cobot_Magic_food_packaging,3,0,[],True
RoboCOIN/Cobot_Magic_open_the_shoebox,3,0,[],True
RoboCOIN/R1_Lite_drawer_storage_hair_dryer,3,0,[],True
RoboCOIN/Cobot_Magic_make_fruit_salad,3,0,[],True
RoboCOIN/G1edu-u3_pick_leftover_food_ac,3,0,[],True
RoboCOIN/G1edu-u3_pick_up_the_bottled_water_as,3,0,[],True
RoboCOIN/G1edu-u3_pick_crumpled_paper_aa,3,0,[],True
RoboCOIN/G1edu-u3_little_tray_storage_apple_b,3,0,[],True
RoboCOIN/G1edu-u3_put_the_lemon_on_the_plate_ah,3,0,[],True
RoboCOIN/AgiBot-g1_battery_storage_c,3,0,[],True
RoboCOIN/AgiBot-g1_picks_up_parts_b,3,0,[],True
RoboCOIN/Galbot_g1_steamer_storage_baozi_a,3,0,[],True
RoboCOIN/AgiBot-g1_box_storage_part_a,3,0,[],True
RoboCOIN/AgiBot-g1_mobile_accessory_storage_box_f,2,0,[],True
RoboCOIN/leju_robot_moving_parts_h,2,0,[],True
RoboCOIN/leju_robot_moving_parts_j,2,0,[],True
RoboCOIN/Cobot_Magic_take_down_the_cube_block,2,0,[],True
RoboCOIN/G1edu-u3_tray_storage_lemon_a,2,0,[],True
RoboCOIN/leju_robot_moving_parts_i,2,0,[],True
RoboCOIN/G1edu-u3_plate_storage_rabbit_doll,2,0,[],True
RoboCOIN/RMC-AIDA-L_basket_storage_egg_yolk_pastry,1,0,[],True
RoboCOIN/RMC-AIDA-L_basket_storage_long_bread,1,0,[],True
RoboCOIN/RMC-AIDA-L_basket_storage_peach,1,0,[],True
RoboCOIN/G1edu-u3_plate_storage_doll,1,0,[],True
RoboCOIN/G1edu-u3_basket_storage_apple,1,0,[],True
RoboCOIN/G1edu-u3_pick_up_the_tissue_box_ao,1,0,[],True
RoboCOIN/G1edu-u3_put_the_water_bottle_on_the_table_d,1,0,[],True
RoboCOIN/G1edu-u3_pick_up_the_bottled_water_a,1,0,[],True
RoboCOIN/G1edu-u3_pick_up_the_lemon_a,1,0,[],True
RoboCOIN/G1edu-u3_place_plastic_bowl_ag,1,0,[],True
RoboCOIN/G1edu-u3_pick_up_the_bottled_water_b,1,0,[],True
RoboCOIN/Tianqin_A2_place_the_paper_box,0,0,[],True
RoboCOIN/Galbot_g1_steamer_storage_baozi_d,0,0,[],True
RoboCOIN/Galbot_g1_steamer_storage_baozi_i,0,0,[],True
RoboCOIN/Galbot_g1_steamer_storage_baozi_g,0,0,[],True
RoboCOIN/Galbot_g1_steamer_storage_baozi_e,0,0,[],True
RoboCOIN/Galbot_g1_steamer_storage_baozi_f,0,0,[],True
RoboCOIN/R1_Lite_cook_a_meal,0,0,[],True
RoboCOIN/Cobot_Magic_cap_the_pen_a,0,0,[],True
RoboCOIN/AIRBOT_MMK2_open_notebook,0,0,[],True
RoboCOIN/R1_Lite_open_and_close_microwave_oven,0,0,[],True
RoboCOIN/AIRBOT_MMK2_place_cookies_and_beer,0,0,[],True
RoboCOIN/AIRBOT_MMK2_chop_the_scallions,0,0,[],True
RoboCOIN/AIRBOT_MMK2_building_block_storage,0,0,[],True
RoboCOIN/AgiBot-g1_box_storage_tool,0,0,[],True
RoboCOIN/Cobot_Magic_make_hamburger,0,0,[],True
RoboCOIN/AIRBOT_MMK2_the_cup_is_placed_in_the_book,0,0,[],True
RoboCOIN/AIRBOT_MMK2_the_cup_is_put_into_the_bucket,0,0,[],True
RoboCOIN/AIRBOT_MMK2_place_the_basin,0,0,[],True
RoboCOIN/AIRBOT_MMK2_place_the_sponge_and_wet_wipes,0,0,[],True
RoboCOIN/Split_aloha_pour_tea,0,0,[],True
RoboCOIN/Galbot_g1_steamer_storage_baozi_j,0,0,[],True
RoboCOIN/Galbot_g1_fold_clothe_c,0,0,[],True
RoboCOIN/G1edu-u3_pick_up_the_bread_az,0,0,[],True
RoboCOIN/G1edu-u3_pick_up_the_lemon_at,0,0,[],True
RoboCOIN/G1edu-u3_pullBowl_storage_bread_unordered_C,0,0,[],True
RoboCOIN/G1edu-u3_pullBowl_storage_bread_unordered_b,0,0,[],True
RoboCOIN/G1edu-u3_pullBowl_storage_bread_unordered_a,0,0,[],True
RoboCOIN/G1edu-u3_pullBowl_storage_bread_a,0,0,[],True
RoboCOIN/leju_robot_hotel_services_h,0,0,[],True
RoboCOIN/leju_robot_moving_parts_m,0,0,[],True
RoboCOIN/G1edu-u3_little_tray_storage_lemon_b,0,0,[],True
RoboCOIN/G1edu-u3_basket_storage_apple_b,0,0,[],True
RoboCOIN/G1edu-u3_place_apple_c,0,0,[],True
RoboCOIN/G1edu-u3_place_bottle_c,0,0,[],True
RoboCOIN/G1edu-u3_pick_cup_a,0,0,[],True
RoboCOIN/G1edu-u3_put_the_lemon_af,0,0,[],True
RoboCOIN/G1edu-u3_pick_apple_b,0,0,[],True
RoboCOIN/G1edu-u3_put_the_tissue_box_al,0,0,[],True
RoboCOIN/G1edu-u3_put_the_bread_aw,0,0,[],True
RoboCOIN/leju_robot_box_storage_parcel_i,0,0,[],True
RoboCOIN/G1edu-u3_place_metal_bowl_ae,0,0,[],True
RoboCOIN/G1edu-u3_put_the_cup_b,0,0,[],True
RoboCOIN/G1edu-u3_pick_apple_a,0,0,[],True
RoboCOIN/G1edu-u3_place_plastic_bowl_ah,0,0,[],True
RoboCOIN/G1edu-u3_pick_plastic_bowl_ad,0,0,[],True
RoboCOIN/G1edu-u3_pick_metal_bowl_aa,0,0,[],True
RoboCOIN/G1edu-u3_pick_metal_bowl_ab,0,0,[],True
RoboCOIN/Cobot_Magic_vase_storage_flower,0,0,[],True
RoboCOIN/G1edu-u3_food_storage,0,0,[],True
RoboCOIN/R1_Lite_put_slippers_into_floor_standing_shoe_cabinet,0,0,[],True
RoboCOIN/G1edu-u3_place_metal_bowl_af,0,0,[],True
RoboCOIN/G1edu-u3_stack_bowls,0,0,[],True
RoboCOIN/RMC-AIDA-L_pull_open_bag,0,0,[],True
RoboCOIN/G1edu-u3_pick_plastic_bowl_ac,0,0,[],True
RoboCOIN/RMC-AIDA-L_organise_the_document_bag,0,0,[],True
RoboCOIN/RMC-AIDA-L_place_towel,0,0,[],True
RoboCOIN/AIRBOT_MMK2_push_piston,0,0,[],True
RoboCOIN/RMC-AIDA-L_storage_bin_storage,0,0,[],True
RoboCOIN/Cobot_Magic_cut_banana,0,0,[],True
RoboCOIN/Cobot_Magic_place_the_cube_block,0,0,[],True
RoboCOIN/R1_Lite_move_the_position_of_the_coffee_capsule,0,0,[],True
RoboCOIN/R1_Lite_move_the_position_of_the_soda,0,0,[],True
